"id";"lavNumber";"name";"district";"status";"candidateSource";"candidateLatitude";"candidateLongitude";"confidence";"note"
"2-220-12-groe-wiesenschlenke-bei-havelberg";"2-220-12";"Große Wiesenschlenke bei Havelberg";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-220-13-hornings-bracke-bei-havelberg";"2-220-13";"Hornings Bracke bei Havelberg";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-220-14-kuhnsches-loch-bei-havelberg";"2-220-14";"Kühnsches Loch bei Havelberg";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-220-15-karpfenlocher-bei-havelberg";"2-220-15";"Karpfenlöcher bei Havelberg";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-220-18-elbe-km-428-431-rechtsseitig";"2-220-18";"Elbe km 428-431 rechtsseitig";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-220-20-garzer-see-in-havelberg";"2-220-20";"Garzer See in Havelberg";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-01-weidenwerder-bei-losenrade";"2-330-01";"Weidenwerder bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-02-streitwerder-bei-losenrade";"2-330-02";"Streitwerder bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-03-kuhweide-bei-losenrade";"2-330-03";"Kuhweide bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-04-die-benahen-bei-losenrade";"2-330-04";"Die Benähen bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-05-das-heisterrevier-bei-losenrade";"2-330-05";"Das Heisterrevier bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-06-hinterdeichstucken-bei-loserade";"2-330-06";"Hinterdeichstücken bei Loserade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-07-neuer-werder-bei-losenrade";"2-330-07";"Neuer Werder bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-08-werder-bei-losenrade";"2-330-08";"Werder bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-09-buschwerder-gansekuhle-bei";"2-330-09";"Buschwerder (Gänsekuhle) bei";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-10-groe-brack-beuster";"2-330-10";"Große Brack Beuster";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-11-alte-elbe-und-gansebrink";"2-330-11";"Alte Elbe und Gänsebrink";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-12-binnengewasser-links-der-elbe";"2-330-12";"Binnengewässer links der Elbe";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-13-schonberger-haken";"2-330-13";"Schönberger Haken";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-14-elbe-von-km-428-454-linksseitig";"2-330-14";"Elbe von km 428 - 454 linksseitig";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-15-gewasser-feldneuendorf-bei";"2-330-15";"Gewässer Feldneuendorf bei";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-16-flachspuhl-bei-erxleben";"2-330-16";"Flachspuhl bei Erxleben";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-17-kiesgruben-wolterslage";"2-330-17";"Kiesgruben Wolterslage";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-18-uchte-von-einmundung-des-land";"2-330-18";"Uchte von Einmündung des Land-";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-19-biese-und-aland-von-einmundung-des";"2-330-19";"Biese und Aland von Einmündung des";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-21-alter-elbarm-kuhlenwerder";"2-330-21";"Alter Elbarm Kühlenwerder";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-22-mittelsbruch-bei-losenrade";"2-330-22";"Mittelsbruch bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-23-eisenbahnerbruch-bei-losenrade";"2-330-23";"Eisenbahnerbruch bei Losenrade";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-330-24-der-haken-am-hausberg-bei";"2-330-24";"Der Haken am Hausberg bei";"Stendal";"review";"two-source-v6.2-review";"52.8248843";"12.0618073";"0.803";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-330-25-schonberger-baggerloch";"2-330-25";"Schönberger Baggerloch";"Stendal";"review";"two-source-v6.2-review";"52.1518012";"11.7302445";"0.861";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-330-29-bodenentnahmestelle-losenrade-1";"2-330-29";"Bodenentnahmestelle Losenrade 1";"Stendal";"review";"two-source-v6.2-review";"52.9644864";"11.7651059";"0.902";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-330-31-baggersee-feldneuendorf";"2-330-31";"Baggersee Feldneuendorf";"Stendal";"review";"two-source-v6.2-review";"52.9092071";"11.750001";"0.873";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-334-05-kiesgrube-schwimmbad-bei";"2-334-05";"Kiesgrube Schwimmbad bei";"Stendal";"review";"two-source-v6.2-review";"52.8248843";"12.0618073";"0.803";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-01-kohnsee-kladen";"2-420-01";"Köhnsee Kläden";"Stendal";"review";"two-source-v6.2-review";"52.6332939";"11.6570417";"0.903";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-02-schludenlanke-elbnebengewasser";"2-420-02";"Schlüdenlanke (Elbnebengewässer)";"Stendal";"review";"two-source-v6.2-review";"52.6778001";"12.0018182";"0.876";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-05-kiesgrube-schernikau";"2-420-05";"Kiesgrube Schernikau";"Stendal";"review";"two-source-v6.2-review";"52.6398302";"11.7965615";"0.782";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-07-ziegeleiteich-charlottenhof-bei";"2-420-07";"Ziegeleiteich Charlottenhof bei";"Stendal";"review";"two-source-v6.2-review";"52.8248843";"12.0618073";"0.803";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-08-elbe-km-392-402-linksseitig";"2-420-08";"Elbe km 392 - 402 linksseitig";"Stendal";"review";"two-source-v6.2-review";"51.8630967";"12.6094164";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-09-uchte-von-strae-tornau";"2-420-09";"Uchte von Straße Tornau-";"Stendal";"review";"two-source-v6.2-review";"52.5844966";"11.7915987";"0.902";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-10-dahlener-kiessee";"2-420-10";"Dahlener Kiessee";"Stendal";"review";"two-source-v6.2-review";"52.3672597";"11.9377848";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-420-11-fieber-in-stendal";"2-420-11";"Fieber in Stendal";"Stendal";"review";"two-source-v6.2-review";"52.6005401";"11.8540908";"0.838";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-421-01-dollgraben";"2-421-01";"Dollgraben";"Stendal";"review";"two-source-v6.2-review";"52.4194294";"11.7296753";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-421-03-gr-und-kl-parkteich-in-tangerhutte";"2-421-03";"Gr. und Kl. Parkteich in Tangerhütte";"Stendal";"review";"two-source-v6.2-review";"52.4277796";"11.822457";"0.839";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-421-05-bertinger-see";"2-421-05";"Bertinger See";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-421-07-lehmkuhle-in-cobbel";"2-421-07";"Lehmkuhle in Cobbel";"Stendal";"review";"two-source-v6.2-review";"52.3937425";"11.8622872";"0.916";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-421-09-winkelwiesenteich-uchtdorf";"2-421-09";"Winkelwiesenteich Uchtdorf";"Stendal";"review";"two-source-v6.2-review";"52.4197635";"11.7487224";"0.857";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-421-11-elbe-km-372-4-km-378-linksseitig";"2-421-11";"Elbe km 372, 4 – km 378 linksseitig";"Stendal";"review";"two-source-v6.2-review";"51.8630967";"12.6094164";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-422-02-altes-kiesloch-bei-tangermunde";"2-422-02";"Altes Kiesloch bei Tangermünde";"Stendal";"review";"two-source-v6.2-review";"52.5388554";"11.9763018";"0.85";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-422-03-neues-kiesloch-bei-tangermunde";"2-422-03";"Neues Kiesloch bei Tangermünde";"Stendal";"review";"two-source-v6.2-review";"52.5388554";"11.9763018";"0.85";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-422-04-hartsteinwerke-bei-tangermunde";"2-422-04";"Hartsteinwerke bei Tangermünde";"Stendal";"review";"two-source-v6.2-review";"52.5388554";"11.9763018";"0.85";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-422-12-elbe-km-386-392-beidseitig-km-391-392";"2-422-12";"Elbe km 386-392 beidseitig, km 391-392";"Stendal";"review";"two-source-v6.2-review";"51.8630967";"12.6094164";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-422-13-bolsdorfer-tanger";"2-422-13";"Bölsdorfer Tanger";"Stendal";"review";"two-source-v6.2-review";"52.516045";"11.9426673";"0.875";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-422-14-hafenbecken-tangermunde";"2-422-14";"Hafenbecken Tangermünde";"Stendal";"review";"two-source-v6.2-review";"52.5388554";"11.9763018";"0.85";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-423-02-bucher-kl-lanke";"2-423-02";"Bucher kl. Lanke";"Stendal";"review";"two-source-v6.2-review";"52.5302465";"11.9594105";"0.858";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-423-03-bucher-lanke";"2-423-03";"Bucher Lanke";"Stendal";"review";"two-source-v6.2-review";"52.5302465";"11.9594105";"0.858";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"2-424-03-griebener-see";"2-424-03";"Griebener See";"Stendal";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"2-426-01-jaeneckes-teiche-bei-stendal";"2-426-01";"Jaeneckes Teiche bei Stendal";"Stendal";"review";"two-source-v6.2-review";"52.6005401";"11.8540908";"0.838";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-01-sieben-insel-teich-in-flechtingen";"3-200-01";"Sieben-Insel-Teich in Flechtingen";"Börde";"review";"two-source-v6.2-review";"52.3315217";"11.2375789";"0.916";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-02-holzmuhlenteich-in-flechtingen";"3-200-02";"Holzmühlenteich in Flechtingen";"Börde";"review";"two-source-v6.2-review";"52.3315217";"11.2375789";"0.916";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-03-muhlenteich-flechtingen";"3-200-03";"Mühlenteich Flechtingen";"Börde";"review";"two-source-v6.2-review";"52.3315217";"11.2375789";"0.916";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-04-schloteich-in-flechtingen";"3-200-04";"Schloßteich in Flechtingen";"Börde";"review";"two-source-v6.2-review";"52.3289406";"11.2382684";"0.927";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-05-dorfteich-in-nordgermersleben";"3-200-05";"Dorfteich in Nordgermersleben";"Börde";"review";"two-source-v6.2-review";"52.2001751";"11.3419478";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-06-muhlenteich-flechtingen";"3-200-06";"Mühlenteich Flechtingen";"Börde";"review";"two-source-v6.2-review";"52.3315217";"11.2375789";"0.916";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-09-nachtwiese-bei-bebertal";"3-200-09";"Nachtwiese bei Bebertal";"Börde";"review";"two-source-v6.2-review";"52.2428216";"11.3410155";"0.884";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-10-haidteich-bei-bebertal";"3-200-10";"Haidteich bei Bebertal";"Börde";"review";"two-source-v6.2-review";"52.2428216";"11.3410155";"0.884";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-11-steinbruche-nordhusen";"3-200-11";"Steinbrüche Nordhusen";"Börde";"review";"two-source-v6.2-review";"52.2461969";"11.3807624";"0.9";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-12-ehemalige-schweineweide-bei";"3-200-12";"Ehemalige Schweineweide bei";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-13-hofteich-bodendorf";"3-200-13";"Hofteich Bodendorf";"Börde";"review";"two-source-v6.2-review";"52.2877324";"11.2823173";"0.849";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-16-neuer-teich-in-bebertal";"3-200-16";"Neuer Teich in Bebertal";"Börde";"review";"two-source-v6.2-review";"52.2428216";"11.3410155";"0.884";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-22-nonnenspringteich-haldensleben";"3-200-22";"Nonnenspringteich Haldensleben";"Börde";"review";"two-source-v6.2-review";"52.2911243";"11.4132719";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-24-gutsteich-brumby-2-teile";"3-200-24";"Gutsteich Brumby (2 Teile)";"Börde";"review";"two-source-v6.2-review";"52.2089533";"11.2994194";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-25-horsinger-spitze-bei-horsingen";"3-200-25";"Hörsinger Spitze bei Hörsingen";"Börde";"review";"two-source-v6.2-review";"52.2850641";"11.1556176";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-27-tongrube-bei-ivenrode";"3-200-27";"Tongrube bei Ivenrode";"Börde";"review";"two-source-v6.2-review";"52.2732667";"11.2315825";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-30-wiemeckenbruch-bei-belsdorf";"3-200-30";"Wiemeckenbruch bei Belsdorf";"Börde";"review";"two-source-v6.2-review";"52.3422407";"11.1520265";"0.796";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-31-speicher-an-der-speetze-bei-everingen-a-h-k-s-1-00";"3-200-31";"Speicher an der Speetze bei Everingen A, H, K, S 1,00";"Börde";"review";"two-source-v6.2-review";"52.3677667";"11.0957155";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-34-ohre-von-straenbrucke-calvorde";"3-200-34";"Ohre von Straßenbrücke Calvörde";"Börde";"review";"two-source-v6.2-review";"52.3830212";"11.2927775";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-35-3-teiche-rosenhagen-bei-erxleben";"3-200-35";"3 Teiche Rosenhagen bei Erxleben";"Börde";"review";"two-source-v6.2-review";"52.2194409";"11.2425223";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-37-schafbade-bei-erxleben";"3-200-37";"Schafbade bei Erxleben";"Börde";"review";"two-source-v6.2-review";"52.2192712";"11.2411831";"0.925";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-40-silbersee-bei-calvorde";"3-200-40";"Silbersee bei Calvörde";"Börde";"review";"two-source-v6.2-review";"52.3958691";"11.3057448";"0.84";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-42-aller-von-bab-2-bis-landesgrenze";"3-200-42";"Aller von BAB 2 bis Landesgrenze";"Börde";"review";"two-source-v6.2-review";"52.1016027";"11.2358778";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-44-speetze-vom-ablauf-schloteich";"3-200-44";"Speetze vom Ablauf Schloßteich";"Börde";"review";"two-source-v6.2-review";"51.8545086";"10.9834956";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-45-beber-von-einmundung-der-rie";"3-200-45";"Beber von Einmündung der Rie";"Börde";"review";"two-source-v6.2-review";"51.4773429";"11.9782414";"0.818";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-47-markgrafenteich-bei-bebertal";"3-200-47";"Markgrafenteich bei Bebertal";"Börde";"review";"two-source-v6.2-review";"52.2428216";"11.3410155";"0.884";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-48-papenteich-bei-emden";"3-200-48";"Papenteich bei Emden";"Börde";"review";"two-source-v6.2-review";"52.2619885";"11.2855712";"0.875";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-50-speicher-an-der-krummbeck";"3-200-50";"Speicher an der Krummbeck";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-52-regenruckhaltebecken-in-hermsdorf";"3-200-52";"Regenrückhaltebecken in Hermsdorf";"Börde";"review";"two-source-v6.2-review";"52.1867944";"11.4815856";"0.873";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-56-waldsteinbruch-hundisburg";"3-200-56";"Waldsteinbruch Hundisburg";"Börde";"review";"two-source-v6.2-review";"52.246722";"11.4001176";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-58-teich-in-ratzlingen";"3-200-58";"Teich in Rätzlingen";"Börde";"review";"two-source-v6.2-review";"52.4131306";"11.1107777";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-59-koppelteiche-hundisburg";"3-200-59";"Koppelteiche Hundisburg";"Börde";"review";"two-source-v6.2-review";"52.246722";"11.4001176";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"3-200-62-rohrteichwiese-altenhausen";"3-200-62";"Rohrteichwiese Altenhausen";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-63-teich-in-ivenrode";"3-200-63";"Teich in Ivenrode";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-64-oberteich-in-uhrsleben";"3-200-64";"Oberteich in Uhrsleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-65-teich-hasselburg";"3-200-65";"Teich Hasselburg";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-66-stapelteiche-flechtingen";"3-200-66";"Stapelteiche Flechtingen";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-200-67-schwanenteich-hundisburg";"3-200-67";"Schwanenteich Hundisburg";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-201-01-speicher-am-generalsberg";"3-201-01";"Speicher am Generalsberg";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-01-mittellandkanal-bereich-oebisfelde";"3-261-01";"Mittellandkanal Bereich Oebisfelde";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-02-aller-westlich-von-everingen";"3-261-02";"Aller westlich von Everingen";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-03-dorfteich-in-breitenrode";"3-261-03";"Dorfteich in Breitenrode";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-04-muhlaller-mit-regenauffangbecken";"3-261-04";"Mühlaller mit Regenauffangbecken";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-05-landgraben-bei-oebisfelde";"3-261-05";"Landgraben bei Oebisfelde";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-06-schillingsteich-in-niendorf";"3-261-06";"Schillingsteich in Niendorf";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-07-regenwasserbecken-hinter-der";"3-261-07";"Regenwasserbecken hinter der";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-261-08-badekuhle-in-wassensdorf";"3-261-08";"Badekuhle in Wassensdorf";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-282-01-tagebau-wolmirstedt-flur-31";"3-282-01";"Tagebau Wolmirstedt (Flur 31)";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-410-01-kiesschacht-in-kroppenstedt";"3-410-01";"Kiesschacht in Kroppenstedt";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-421-01-forellenteich-mahlwinkel";"3-421-01";"Forellenteich Mahlwinkel";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-01-dorfteiche-in-ampfurth";"3-430-01";"Dorfteiche in Ampfurth";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-02-priesterteich-in-eggenstedt";"3-430-02";"Priesterteich in Eggenstedt";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-03-muhlenteich-in-schermcke";"3-430-03";"Mühlenteich in Schermcke";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-04-bauernteich-in-schermke";"3-430-04";"Bauernteich in Schermke";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-07-gewasser-bei-kleinwanzleben";"3-430-07";"Gewässer bei Kleinwanzleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-08-bode-von-einmundung-des-muhl";"3-430-08";"Bode von Einmündung des Mühl-";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-09-fabrikenteich-in-seehausen";"3-430-09";"Fabrikenteich in Seehausen";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-13-uber-der-olbe-baggergelande";"3-430-13";"Über der Olbe-Baggergelände";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-14-seehauser-seewiesen";"3-430-14";"Seehäuser Seewiesen";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-15-dorfteich-ovelgunne";"3-430-15";"Dorfteich Ovelgünne";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-16-runder-teich-in-siegersleben";"3-430-16";"Runder Teich in Siegersleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-17-parkteich-meyendorf";"3-430-17";"Parkteich Meyendorf";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-18-das-grundlos-bei-heynburg";"3-430-18";"Das Grundlos bei Heynburg";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-20-beregnungsspeicherbecken";"3-430-20";"Beregnungsspeicherbecken";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-21-teich-im-park-peseckendorf";"3-430-21";"Teich im Park Peseckendorf";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-22-umkehr-bei-wanzleben";"3-430-22";"Umkehr bei Wanzleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-23-teich-in-hemsdorf";"3-430-23";"Teich in Hemsdorf";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-24-altes-bad-in-hotensleben";"3-430-24";"Altes Bad in Hötensleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-25-dorfteich-stemmern";"3-430-25";"Dorfteich Stemmern";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-430-26-rahl-hotensleben";"3-430-26";"Rahl Hötensleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-431-01-tonkuhle-bei-altenweddingen";"3-431-01";"Tonkuhle bei Altenweddingen";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-432-01-karpfenteich-krottorf";"3-432-01";"Karpfenteich Krottorf";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-01-ententeich-barleben";"3-470-01";"Ententeich Barleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-02-moortalsee-bei-zielitz-farsleben";"3-470-02";"Moortalsee bei Zielitz/Farsleben";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-03-alte-kiesgrube-rabe";"3-470-03";"Alte Kiesgrube (Rabe)";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-05-jersleber-see";"3-470-05";"Jersleber See";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-06-mittellandkanal-bereich-wolmirstedt";"3-470-06";"Mittellandkanal Bereich Wolmirstedt";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-09-zielitzer-see";"3-470-09";"Zielitzer See";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-10-kiesloch-heinrichsberg-mittelheger";"3-470-10";"Kiesloch Heinrichsberg/Mittelheger";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-11-groer-kiesbagger-bei-wolmirstedt";"3-470-11";"Großer Kiesbagger bei Wolmirstedt";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"3-470-12-dobberitz-bei-glindenberg";"3-470-12";"Döbberitz bei Glindenberg";"Börde";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
