"id";"lavNumber";"name";"district";"status";"confidence";"method";"latitude";"longitude";"locality";"candidateName";"distanceKm";"candidateAreaHa"
"11-241-02-mondsee-pirkau-bei-hohenmolsen";"11-241-02";"Mondsee Pirkau bei Hohenmölsen";"Burgenlandkreis";"review";"0.845";"locality-water-review";"51.1528562";"12.1022227";"Hohenmölsen";"";"0.58";""
"11-241-04-eisensee-bei-hohenmolsen";"11-241-04";"Eisensee bei Hohenmölsen";"Burgenlandkreis";"review";"0.845";"locality-water-review";"51.1528562";"12.1022227";"Hohenmölsen";"";"0.58";""
"11-241-05-an-der-einheit-bei-grimma";"11-241-05";"An der Einheit bei Grimma";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-241-06-tagebaurestloch-kamerad-bei-dobris";"11-241-06";"Tagebaurestloch Kamerad bei Döbris";"Burgenlandkreis";"unmatched";"";"";"";"";"Döbris";"";"";""
"11-300-01-parkteich-zu-grojena";"11-300-01";"Parkteich zu Großjena";"Burgenlandkreis";"review";"0.914";"locality-water-review";"51.1881542";"11.7884486";"zu Großjena";"";"0.16";""
"11-300-02-baggerteich-in-naumburg";"11-300-02";"Baggerteich in Naumburg";"Burgenlandkreis";"review";"0.881";"locality-water-review";"51.1557146";"11.8088372";"Naumburg";"";"0.36";""
"11-300-03-grubenteich-bei-neidschutz";"11-300-03";"Grubenteich bei Neidschütz";"Burgenlandkreis";"unmatched";"";"";"";"";"Neidschütz";"";"";""
"11-300-04-schloteich-klosterhaseler";"11-300-04";"Schloßteich Klosterhäseler";"Burgenlandkreis";"review";"0.903";"locality-water-review";"51.161763";"11.6122073";"Klosterhäseler";"";"0.23";""
"11-300-06-saale-von-landesgrenze-thuringen";"11-300-06";"Saale von Landesgrenze Thüringen";"Burgenlandkreis";"review";"0.906";"locality-water-review";"51.1395134";"11.7229625";"Thüringen";"";"0.21";""
"11-300-07-kl-saale-v-bad-kosen-b-almrich";"11-300-07";"Kl. Saale v. Bad Kösen b. Almrich";"Burgenlandkreis";"unmatched";"";"";"";"";"b. Almrich";"";"";""
"11-300-08-herren-und-bauernteich-in";"11-300-08";"Herren- und Bauernteich in";"Burgenlandkreis";"review";"0.895";"locality-water-review";"51.2097205";"11.7686241";"in";"";"0.27";""
"11-310-01-unstrutaltarm-bei-memleben";"11-310-01";"Unstrutaltarm bei Memleben/";"Burgenlandkreis";"unmatched";"";"";"";"";"Memleben/";"";"";""
"11-310-03-restarm-der-unstrut-unter-der-katzel";"11-310-03";"Restarm der Unstrut unter der Katzel";"Burgenlandkreis";"review";"0.803";"locality-water-review";"51.2957359";"11.6112561";"Reinsdorf";"";"0.84";""
"11-310-04-unstrutflutkanal-von-landesgrenze";"11-310-04";"Unstrutflutkanal von Landesgrenze";"Burgenlandkreis";"unmatched";"";"";"";"";"die Unstrut";"";"";""
"11-310-06-weie-grube-altenroda";"11-310-06";"Weiße Grube Altenroda";"Burgenlandkreis";"unmatched";"";"";"";"";"Altenroda";"";"";""
"11-440-01-tagebaurestloch-bei-gostau";"11-440-01";"Tagebaurestloch bei Gostau";"Burgenlandkreis";"review";"0.8";"locality-water-review";"51.2353894";"12.1158912";"Gostau";"";"1.82";""
"11-440-02-saale-von-eisenbahnbrucke-bei-eulau";"11-440-02";"Saale von Eisenbahnbrücke bei Eulau";"Burgenlandkreis";"review";"0.892";"locality-water-review";"51.1825493";"11.8561033";"Eulau";"";"0.29";""
"11-440-03-teich-im-rieth-schkortleben";"11-440-03";"Teich im Rieth Schkortleben";"Burgenlandkreis";"unmatched";"";"";"";"";"Schkortleben";"";"";""
"11-440-04-wiesenteich-losau";"11-440-04";"Wiesenteich Lösau";"Burgenlandkreis";"review";"0.896";"locality-water-review";"51.2267635";"12.0275276";"Lösau";"";"0.27";""
"11-440-05-alter-saalearm-uichteritz";"11-440-05";"Alter Saalearm Uichteritz";"Burgenlandkreis";"review";"0.771";"locality-water-review";"51.1844322";"11.9072087";"Saalearm Uichteritz";"";"1.03";""
"11-441-01-meuchener-teich";"11-441-01";"Meuchener Teich";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-443-01-saale-von-kleinkorbetha-bis-einlauf";"11-443-01";"Saale von Kleinkorbetha bis Einlauf";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-443-02-alte-saale-tebnitz-nsg-beachten";"11-443-02";"Alte Saale Tebnitz – NSG beachten!";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-01-rohmsdorfer-teich";"11-480-01";"Rohmsdorfer Teich";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-03-neuer-teich-in-meineweh";"11-480-03";"Neuer Teich in Meineweh";"Burgenlandkreis";"review";"0.926";"locality-water-review";"51.0761794";"11.9895613";"Meineweh";"";"0.09";""
"11-480-04-weie-elster-im-kreisgebiet";"11-480-04";"Weiße Elster im Kreisgebiet";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-05-strandbad-kretzschau";"11-480-05";"Strandbad Kretzschau";"Burgenlandkreis";"review";"0.883";"locality-water-review";"51.0630442";"12.0825969";"Strandbad Kretzschau";"";"0.35";""
"11-480-06-kaynaer-teiche";"11-480-06";"Kaynaer Teiche";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-07-weickelsdorfer-teich";"11-480-07";"Weickelsdorfer Teich";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-08-parkteich-hollsteitz";"11-480-08";"Parkteich Hollsteitz";"Burgenlandkreis";"unmatched";"";"";"";"";"Hollsteitz";"";"";""
"11-480-09-phonix-nord";"11-480-09";"Phönix Nord";"Burgenlandkreis";"review";"0.835";"locality-water-review";"51.0784786";"12.2595029";"Phönix Nord";"";"0.64";""
"11-480-10-inselteich-thierbach";"11-480-10";"Inselteich Thierbach";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-11-neue-sorge-luckenau";"11-480-11";"Neue Sorge Luckenau";"Burgenlandkreis";"review";"0.93";"locality-water-review";"51.0849591";"12.0697994";"Luckenau";"";"0.06";""
"11-480-12-alter-elsterarm-profen";"11-480-12";"Alter Elsterarm Profen";"Burgenlandkreis";"unmatched";"";"";"";"";"Elsterarm Profen";"";"";""
"11-480-13-revierparkteich-profen";"11-480-13";"Revierparkteich Profen";"Burgenlandkreis";"review";"0.924";"locality-water-review";"51.1269549";"12.2176128";"Profen";"";"0.09";""
"11-480-14-elstermuhlgraben-elsteraue";"11-480-14";"Elstermühlgraben Elsteraue";"Burgenlandkreis";"unmatched";"";"";"";"";"Elsteraue";"";"";""
"11-480-15-elstermuhlgraben-zeitz";"11-480-15";"Elstermühlgraben Zeitz";"Burgenlandkreis";"review";"0.827";"locality-water-review";"51.0384331";"12.1473494";"Zeitz";"";"1.47";""
"11-480-17-elstermuhlgraben";"11-480-17";"Elstermühlgraben";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-18-hasselteich-droyig";"11-480-18";"Hasselteich Droyßig";"Burgenlandkreis";"review";"0.913";"locality-water-review";"51.0427356";"12.0259026";"Droyßig";"";"0.17";""
"11-480-19-teich-in-altgroitzschen";"11-480-19";"Teich in Altgroitzschen";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-480-20-wal-in-gobitz";"11-480-20";"Wal in Göbitz";"Burgenlandkreis";"review";"0.935";"locality-water-review";"51.0852901";"12.1850361";"Göbitz";"";"0.03";""
"11-482-01-hainbergsee-sachsen-anhalt-bereich-a-b-h-k-s-z-6-30";"11-482-01";"Hainbergsee (Sachsen-Anhalt-Bereich) A, B, H, K, S, Z 6,30";"Burgenlandkreis";"review";"0.865";"locality-water-review";"51.4784373";"11.8854531";"Z 6,30";"";"0.46";""
"11-482-02-muhlgraben-wetterzeube";"11-482-02";"Mühlgraben Wetterzeube";"Burgenlandkreis";"review";"0.87";"locality-water-review";"51.0096261";"12.0181537";"Wetterzeube";"";"0.43";""
"11-482-03-muhlgraben-gobitz-ostrau";"11-482-03";"Mühlgraben Göbitz-Ostrau";"Burgenlandkreis";"unmatched";"";"";"";"";"";"";"";""
"11-482-04-grasteich-spora";"11-482-04";"Grasteich Spora";"Burgenlandkreis";"review";"0.878";"locality-water-review";"51.027054";"12.26299";"Spora";"";"0.38";""
"11-482-05-flograben-von-lg-thuringen-bis";"11-482-05";"Floßgraben von LG Thüringen bis";"Burgenlandkreis";"review";"0.784";"locality-water-review";"51.6571329";"12.3058934";"bis";"";"0.95";""
"12-140-01-scholitzer-see-und-hintersee";"12-140-01";"Scholitzer See und Hintersee";"Dessau-Roßlau";"unmatched";"";"";"";"";"";"";"";""
"12-140-02-diepold";"12-140-02";"Diepold";"Dessau-Roßlau";"unmatched";"";"";"";"";"";"";"";""
"12-140-03-lorkteich-goer-lork";"12-140-03";"Lorkteich (Goßer Lork)";"Dessau-Roßlau";"unmatched";"";"";"";"";"Lork)";"";"";""
"12-140-04-stillinge-nord";"12-140-04";"Stillinge Nord";"Dessau-Roßlau";"review";"0.924";"locality-water-review";"51.9081688";"12.2480566";"Schwimmbad";"";"0.1";""
"12-140-05-rehsumpf";"12-140-05";"Rehsumpf";"Dessau-Roßlau";"review";"0.864";"locality-water-review";"51.8509086";"12.2699735";"Tiergarten";"";"0.46";""
"12-140-06-wallwitzsee-im-beckerbruch-sudseite-a-bl-h-k-pl-ro-z-4-00";"12-140-06";"Wallwitzsee im Beckerbruch –Südseite- A, Bl, H, K, Pl, Ro, Z 4,00";"Dessau-Roßlau";"unmatched";"";"";"";"";"4,00";"";"";""
"12-140-07-mulde-von-ca-150-m-unterhalb-abzweig-a-b-bl-d-h-pl-20-00-jonitzer-mulde-bis-tiergartenbrucke-und-q-z-von-unterhalb-brucke-b185-bis-250m-oberhalb-einmundung-jonitzer-mulde-und-von-einmundung-lorkgraben-bis-tannenhagerbrucke-sowie-jonitzer-mulde-von-abzweig-aus-der-mulde-bis-oberhalb-brucke-jonitzer-muhle";"12-140-07";"Mulde von ca. 150 m unterhalb Abzweig A, B, Bl, D, H, Pl, 20,00 Jonitzer Mulde bis Tiergartenbrücke und Q, Z von unterhalb Brücke B185 bis 250m oberhalb Einmündung Jonitzer Mulde und von Einmündung Lorkgraben bis Tannenhägerbrücke sowie Jonitzer Mulde von Abzweig aus der Mulde bis oberhalb Brücke Jonitzer Mühle";"Dessau-Roßlau";"review";"0.923";"locality-water-review";"51.8372597";"12.2666661";"Jonitzer Mühle";"";"0.1";""
"12-140-08-peisker-an-der-strae-zum-ot-rolau";"12-140-08";"Peisker an der Straße zum OT Roßlau";"Dessau-Roßlau";"review";"0.869";"locality-water-review";"51.8844454";"12.2422782";"Roßlau";"";"0.43";""
"12-140-09-fahrsee-an-der-strae-zum-ot-rolau";"12-140-09";"Fährsee an der Straße zum OT Roßlau";"Dessau-Roßlau";"review";"0.869";"locality-water-review";"51.8844454";"12.2422782";"Roßlau";"";"0.43";""
"12-140-10-die-bach-hofsee-bei-kleutsch";"12-140-10";"Die Bach (Hofsee) bei Kleutsch";"Dessau-Roßlau";"unmatched";"";"";"";"";"Kleutsch";"";"";""
"12-140-11-zoberbergsee-1-im-ot-mosigkau";"12-140-11";"Zoberbergsee 1 im OT Mosigkau";"Dessau-Roßlau";"review";"0.896";"locality-water-review";"51.804734";"12.1514431";"Mosigkau";"";"0.27";""
"12-140-12-zoberbergsee-2-inkl-kleiner-see";"12-140-12";"Zoberbergsee 2 inkl. „Kleiner See“,";"Dessau-Roßlau";"unmatched";"";"";"";"";"";"";"";""
"12-183-01-sollnitzer-see";"12-183-01";"Sollnitzer See";"Dessau-Roßlau";"unmatched";"";"";"";"";"";"";"";""
"12-183-02-kiessandtagebaurestloch-sollnitz-1";"12-183-02";"Kiessandtagebaurestloch Sollnitz 1";"Dessau-Roßlau";"unmatched";"";"";"";"";"Sollnitz 1";"";"";""
"12-183-03-kiessandtagebaurestloch-sollnitz-2";"12-183-03";"Kiessandtagebaurestloch Sollnitz 2";"Dessau-Roßlau";"unmatched";"";"";"";"";"Sollnitz 2";"";"";""
"12-183-03-kiessandtagebaurestloch-sollnitz-3";"12-183-03";"Kiessandtagebaurestloch Sollnitz 3";"Dessau-Roßlau";"review";"0.845";"locality-water-review";"51.7670384";"12.3056969";"Sollnitz 3";"";"0.58";""
"12-360-02-karpfenteich-biethe-im-ot-rolau";"12-360-02";"Karpfenteich Biethe im OT Roßlau";"Dessau-Roßlau";"review";"0.869";"locality-water-review";"51.8844454";"12.2422782";"Roßlau";"";"0.43";""
"13-280-01-neustadter-see-i";"13-280-01";"Neustädter See I";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-02-mittellandkanal-toter-arm";"13-280-02";"Mittellandkanal (Toter Arm)";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-03-rothenseer-verbindungskanal";"13-280-03";"Rothenseer Verbindungskanal";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-04-handelshafen-magdeburg";"13-280-04";"Handelshafen Magdeburg";"Magdeburg";"unmatched";"";"";"";"";"Handelshafen Magdeburg";"";"";""
"13-280-05-industriehafen-magdeburg";"13-280-05";"Industriehafen Magdeburg";"Magdeburg";"unmatched";"";"";"";"";"Industriehafen Magdeburg";"";"";""
"13-280-06-fermersleber-see-salbker-see-ii";"13-280-06";"Fermersleber See (Salbker See II)";"Magdeburg";"unmatched";"";"";"";"";"II)";"";"";""
"13-280-07-neustadter-see-ii-schonstrecke-beachten-a-b-bl-h-k-pl-s-28-00";"13-280-07";"Neustädter See II, Schonstrecke beachten A, B, Bl, H, K, Pl, S 28,00";"Magdeburg";"review";"0.873";"locality-water-review";"51.4784373";"11.8854531";"28,00";"";"0.41";""
"13-280-08-erdkuhle-bei-rothensee";"13-280-08";"Erdkuhle bei Rothensee";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-09-zuwachs-stadtischer-teil";"13-280-09";"Zuwachs, städtischer Teil";"Magdeburg";"review";"0.923";"locality-water-review";"52.0969317";"11.568379";"Teil";"";"0.1";""
"13-280-10-2-baggerlocher-waldseen";"13-280-10";"2 Baggerlöcher (Waldseen)";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-11-dr-gotz-teich";"13-280-11";"Dr.-Götz-Teich";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-12-dreier-kolke-bei-zipkeleben";"13-280-12";"Dreier Kolke bei Zipkeleben";"Magdeburg";"review";"0.905";"locality-water-review";"52.1044068";"11.7066423";"Zipkeleben";"Dreier Kolk";"0.22";""
"13-280-13-else-kolke-bei-zipkeleben";"13-280-13";"Else-Kolke bei Zipkeleben";"Magdeburg";"review";"0.892";"locality-water-review";"52.1053454";"11.7070766";"Zipkeleben";"";"0.29";""
"13-280-14-4-kolke-am-klusdamm";"13-280-14";"4 Kolke am Klusdamm";"Magdeburg";"unmatched";"";"";"";"";"Klusdamm";"";"";""
"13-280-15-prester-see-3-teile";"13-280-15";"Prester See (3 Teile)";"Magdeburg";"review";"0.81";"locality-water-review";"52.1567927";"11.6143314";"Teile)";"";"0.79";""
"13-280-16-kiesbaggerloch-fermersleben";"13-280-16";"Kiesbaggerloch Fermersleben";"Magdeburg";"review";"0.776";"locality-water-review";"52.0998801";"11.6672";"Fermersleben";"";"1";""
"13-280-17-barleber-see-i";"13-280-17";"Barleber See I";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-18-alte-elbe-kreuzhorst";"13-280-18";"Alte Elbe Kreuzhorst";"Magdeburg";"review";"0.767";"locality-water-review";"52.0806166";"11.726241";"Elbe Kreuzhorst";"";"1.05";""
"13-280-19-zipkeleber-see";"13-280-19";"Zipkeleber See";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-20-baggerloch-an-der-sulzewiese";"13-280-20";"Baggerloch an der Sülzewiese";"Magdeburg";"unmatched";"";"";"";"";"der Sülzewiese";"";"";""
"13-280-21-baggerloch-kelterer-bei-rothensee";"13-280-21";"Baggerloch Kelterer bei Rothensee";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-23-elbe-und-alte-elbe";"13-280-23";"Elbe und Alte Elbe";"Magdeburg";"review";"0.865";"locality-water-review";"52.1297774";"11.6441168";"Alte Elbe";"";"0.98";""
"13-280-24-zollelbe-vom-elb-km-325-60-327-40";"13-280-24";"Zollelbe vom Elb-km 325,60 – 327,40";"Magdeburg";"review";"0.78";"locality-water-review";"52.5659531";"11.9753686";"– 327,40";"";"0.97";""
"13-280-25-obere-vorhafen-von-elb-km-330-331-2-b-bl-pl-z-1-20-sudliche-schleusenkammer";"13-280-25";"Obere Vorhäfen von Elb-km 330- 331,2 B, Bl, Pl, Z 1,20 (südliche Schleusenkammer)";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-26-frankenfelder-teich";"13-280-26";"Frankenfelder Teich";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-27-kommandantenteiche";"13-280-27";"Kommandantenteiche";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-28-schleusenkanal-ehem-doppelschleuse";"13-280-28";"Schleusenkanal ehem. Doppelschleuse";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-280-29-groer-barrosee-teil-1";"13-280-29";"Großer Barrosee (Teil 1)";"Magdeburg";"review";"0.905";"locality-water-review";"51.7062698";"12.4675448";"(Teil 1)";"";"0.21";""
"13-280-30-sternsee-olvenstedt";"13-280-30";"Sternsee Olvenstedt";"Magdeburg";"review";"0.863";"locality-water-review";"52.1538177";"11.5673175";"Olvenstedt";"";"0.47";""
"13-280-31-barrosee-dreieck";"13-280-31";"Barrosee Dreieck";"Magdeburg";"unmatched";"";"";"";"";"Dreieck";"";"";""
"13-280-32-siel-zipkeleben";"13-280-32";"Siel Zipkeleben";"Magdeburg";"review";"0.892";"locality-water-review";"52.1053454";"11.7070766";"Zipkeleben";"";"0.29";""
"13-280-33-ruckhaltebecken-diesdorfer-graseweg";"13-280-33";"Rückhaltebecken Diesdorfer Graseweg";"Magdeburg";"unmatched";"";"";"";"";"Diesdorfer Graseweg";"";"";""
"13-280-34-steinfohr-randau-calenberge";"13-280-34";"Steinföhr Randau-Calenberge";"Magdeburg";"unmatched";"";"";"";"";"Randau-Calenberge";"";"";""
"13-280-35-der-placken-kuhlenhagen";"13-280-35";"Der Placken (Kuhlenhagen)";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-282-01-hohmann-s-badelauben-kleiner-see";"13-282-01";"Hohmann´s Badelauben - Kleiner See";"Magdeburg";"unmatched";"";"";"";"";"";"";"";""
"13-400-01-wolter-1-und-2-bei-randau";"13-400-01";"Wolter 1 und 2 bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-02-riemer-1-2-und-3-bei-randau";"13-400-02";"Riemer 1, 2 und 3 bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-03-schloteich-in-randau";"13-400-03";"Schloßteich in Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-04-langer-see-groer-see-bei-randau";"13-400-04";"Langer See (Großer See) bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-05-gelbes-loch-bei-randau";"13-400-05";"Gelbes Loch bei Randau";"Magdeburg";"review";"0.782";"locality-water-review";"52.0806166";"11.726241";"Randau";"";"2.06";""
"13-400-06-alte-elbe-bei-randau-calenberge";"13-400-06";"Alte Elbe bei Randau/Calenberge";"Magdeburg";"review";"0.758";"locality-water-review";"52.0708256";"11.6870362";"Randau/Calenberge";"";"2.38";""
"13-400-07-kiesbaggerloch-bei-randau";"13-400-07";"Kiesbaggerloch bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-08-schwarzer-kruger-bei-randau";"13-400-08";"Schwarzer Krüger bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-09-kaltes-loch-bei-randau";"13-400-09";"Kaltes Loch bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-10-butz-bei-randau";"13-400-10";"Butz bei Randau";"Magdeburg";"review";"0.932";"locality-water-review";"52.0620744";"11.7222911";"Randau";"";"0.05";""
"13-400-11-3-teiche-hinter-der-3-bogenbrucke";"13-400-11";"3 Teiche hinter der 3-Bogenbrücke";"Magdeburg";"review";"0.915";"locality-water-review";"52.083217";"11.7259052";"Pechau";"";"0.15";""
"14-210-01-saalealtarm-hohenweiden";"14-210-01";"Saalealtarm Hohenweiden";"Halle";"unmatched";"";"";"";"";"Hohenweiden";"";"";""
"14-210-02-obere-aue-fkk";"14-210-02";"Obere Aue (FKK)";"Halle";"review";"0.845";"locality-water-review";"51.4829557";"11.8903884";"(FKK)";"";"0.58";""
"14-210-03-kleines-posthorn-rechtsseitig";"14-210-03";"Kleines Posthorn rechtsseitig";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-04-groer-angersdorfer-teich";"14-210-04";"Großer Angersdorfer Teich";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-05-kleiner-angersdorfer-teich";"14-210-05";"Kleiner Angersdorfer Teich";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-06-pfarrteich-seeben";"14-210-06";"Pfarrteich Seeben";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-07-heidesee-in-nietleben";"14-210-07";"Heidesee in Nietleben";"Halle";"review";"0.92";"locality-water-review";"51.4861324";"11.895458";"Nietleben";"Heidesee";"0.45";""
"14-210-08-osendorfer-see";"14-210-08";"Osendorfer See";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-09-kalksteinbruch-in-neustadt";"14-210-09";"Kalksteinbruch in Neustadt";"Halle";"unmatched";"";"";"";"";"Neustadt";"";"";""
"14-210-12-untere-aue-neuer-kanal";"14-210-12";"Untere Aue (Neuer Kanal)";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-13-friedhofsteich-neustadt";"14-210-13";"Friedhofsteich Neustadt";"Halle";"review";"0.787";"locality-water-review";"51.4882195";"11.9257035";"Neustadt";"";"0.93";""
"14-210-14-hufeisensee-in-kanena";"14-210-14";"Hufeisensee in Kanena";"Halle";"unmatched";"";"";"";"";"Kanena";"";"";""
"14-210-15-pulverweidenteich";"14-210-15";"Pulverweidenteich";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-16-saale-von-straenbrucke-b-91";"14-210-16";"Saale von Straßenbrücke B 91";"Halle";"unmatched";"";"";"";"";"B 91";"";"";""
"14-210-17-umgehungskanal-halle-alter-kanal";"14-210-17";"Umgehungskanal Halle (Alter Kanal)";"Halle";"unmatched";"";"";"";"";"";"";"";""
"14-210-18-weie-elster-von-straenbrucke";"14-210-18";"Weiße Elster von Straßenbrücke";"Halle";"review";"0.843";"locality-water-review";"51.5056019";"11.9639648";"die Saale";"";"0.59";""
"14-210-19-teich-an-der-gellertstrae";"14-210-19";"Teich an der Gellertstraße";"Halle";"review";"0.885";"locality-water-review";"51.477222";"11.9049254";"Gellertstraße";"";"0.33";""
"14-210-20-teich-am-passendorfer-damm";"14-210-20";"Teich am Passendorfer Damm";"Halle";"unmatched";"";"";"";"";"Passendorfer Damm";"";"";""
"14-210-21-reide-von-braschwitz-zoberitz";"14-210-21";"Reide von Braschwitz-Zöberitz";"Halle";"unmatched";"";"";"";"";"";"";"";""
